dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_legacy_0011,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\10-10.jpg,10-10.jpg,images\test\stagev3_0011.png,legacy_v3::stage_archive::leaf1_to_2::single::10-10,legacy_v3,legacy_v3,,legacy,,,0.0846589078608247,4030190b66140604,,stagev3_0011,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0011.png,images\train\v4_legacy_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0011.jpg,161360b4e47a811fc36aaaf05a07e5ebc2bb1b956119e8bcb6c9f0bcd2b3720b,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 291, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0011.png,1,v4_fullplant_classical_pixel_v2,0.08371926009450172,0.010842864046391752,0.09464266537800688,0.12951457089028742,668.9370885330188,172.874303362314,733.9247960007627,0.0015437070446735395,8,307,1040,RGB,0,0.0,0.9064828228476821,1.0,0.0,0.0,0.09087851821192053,0.07277007450331126,0.8007401081696556,4,0.5197382036423841,0,367.76733236754967,white_removed_candidate,8.812966
v4_legacy_0012,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\13-13.jpg,13-13.jpg,images\train\stagev3_0012.png,legacy_v3::stage_archive::leaf1_to_2::single::13-13,legacy_v3,legacy_v3,,legacy,,,0.0458989409466465,0103023264850606,,stagev3_0012,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0012.png,images\train\v4_legacy_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0012.jpg,ed1170186a11047dffe90a7ebc98bbf370ff9d3c91933f952082f6cc67564861,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 639, 1023]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0012.png,1,v4_fullplant_classical_pixel_v2,0.053452899431999844,0.01069761678575854,0.06555177704655214,0.20013164672886496,821.5015779895156,383.4665943852101,894.4731243625893,0.0029096049086962308,16,671,1055,RGB,0,0.0,0.9358344516871165,1.0,0.0,0.0,0.0610321606595092,0.035653518021472395,0.5841759104741338,9,0.5475460122699386,0,160.52709212039878,white_removed_candidate,8.871669
v4_legacy_0013,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\17-17.jpg,17-17.jpg,images\train\stagev3_0013.png,legacy_v3::stage_archive::leaf1_to_2::single::17-17,legacy_v3,legacy_v3,,legacy,,,0.0279448440255731,0103728a05070404,,stagev3_0013,0,0,0,0,A_native_white_standardized,shoot_only_standardization_native_white,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0013.png,images\train\v4_legacy_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0013.jpg,9286e95a6d577fc73076442ff3ec7c0189da6cb20b107879484a7ec92559b198,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 567, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0013.png,1,v4_fullplant_classical_pixel_v2,0.028211805555555556,0.013608148699294532,0.041911237874779544,0.48235653235653236,598.5763023943805,352.1013401556882,657.0688977623176,0.015227141203703705,14,595,1052,RGB,0,0.0,0.9579674030172414,1.0,0.0,0.0,0.04005926724137931,0.023235452586206896,0.5800268997982515,9,0.43483970905172414,0,167.37718211206897,white_removed_candidate,8.915935
v4_legacy_0014,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\24-24.jpg,24-24.jpg,images\train\stagev3_0014.png,legacy_v3::stage_archive::leaf1_to_2::single::24-24,legacy_v3,legacy_v3,,legacy,,,0.0616492069128787,c0701c0c0c0b0818,,stagev3_0014,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0014.png,images\train\v4_legacy_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0014.jpg,2afe94e110e2e152bf2820dfdc5c055f4bcff97759e4c348b1ccdf61bc24080c,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 396, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0014.png,1,v4_fullplant_classical_pixel_v2,0.06309925426136363,0.025326507260101012,0.08920750473484848,0.4013756985969438,757.9897825063024,252.91237767773578,820.7789333642918,0.004929667771464646,10,416,1044,RGB,0,0.0,0.9110657935049019,0.9997321428571428,0.3803267478942871,0.0,0.0803366268382353,0.04554419424019608,0.5669169348111072,1,0.3382352941176471,0,241.76181449142157,white_removed_candidate,8.821462
v4_legacy_0015,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\27-27.jpg,27-27.jpg,images\test\stagev3_0015.png,legacy_v3::stage_archive::leaf1_to_2::single::27-27,legacy_v3,legacy_v3,,legacy,,,0.0372394197550251,402011130c280808,,stagev3_0015,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0015.png,images\train\v4_legacy_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0015.jpg,1f842cb1d93e0c6a5345ce303a986578067811fd6b5db89960af1fbd31d74f6b,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 398, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0015.png,1,v4_fullplant_classical_pixel_v2,0.0425589863379397,0.00959877512562814,0.05301654758165829,0.22554050158547131,664.2953396858131,159.76989811043,731.3424272658417,0.0,10,418,1044,RGB,0,0.0,0.9468559451219513,1.0,0.0,0.0,0.05036204268292683,0.033012576219512195,0.6555051078320091,4,0.39878048780487807,0,190.21211890243902,white_removed_candidate,8.893712
v4_legacy_0016,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\28-28.jpg,28-28.jpg,images\train\stagev3_0016.png,legacy_v3::stage_archive::leaf1_to_2::single::28-28,legacy_v3,legacy_v3,,legacy,,,0.0467896692961165,2021272c30202020,,stagev3_0016,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0016.png,images\train\v4_legacy_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0016.jpg,831dccce11cac1d2a725f0d35926795a891dd13b3eae3c8ff6b0a8151237baba,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 412, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0016.png,1,v4_fullplant_classical_pixel_v2,0.05682787848907767,0.01853809541868932,0.07728591474514564,0.3262148070907195,760.3014969407434,119.36169199504108,865.2505358828248,0.0,10,432,1044,RGB,0,0.0,0.9242703419811321,0.9988524011299436,0.6662920117378235,0.0,0.06960311025943396,0.045502284787735846,0.6537392455327597,7,0.45754716981132076,0,210.71102962853774,white_removed_candidate,8.845672
v4_legacy_0017,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\30-30.jpg,30-30.jpg,images\train\stagev3_0017.png,legacy_v3::stage_archive::leaf1_to_2::single::30-30,legacy_v3,legacy_v3,,legacy,,,0.0219872318097014,404040435c404040,,stagev3_0017,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0017.png,images\train\v4_legacy_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0017.jpg,acd5350520207b7764efe3f8f547fedd37684923f8da12f970124fc9f5aec575,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 536, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0017.png,1,v4_fullplant_classical_pixel_v2,0.02566027285447761,0.007943680037313433,0.03422888001399254,0.3095711445612042,702.119763381555,197.78776930965685,809.6006360949641,0.0,13,562,1050,RGB,0,0.0,0.9654211336678832,1.0,0.0,0.0,0.0326399977189781,0.019609660127737225,0.6007861978597946,6,0.21106580748175183,0,111.17320084397811,white_removed_candidate,8.930842
v4_legacy_0018,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\32-32.jpg,32-32.jpg,images\val\stagev3_0018.png,legacy_v3::stage_archive::leaf1_to_2::single::32-32,legacy_v3,legacy_v3,,legacy,,,0.0564372376516589,61310b0205040404,,stagev3_0018,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0018.png,images\train\v4_legacy_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0018.jpg,9eeb7d6f419a5a5df64095aeff99bccc8190c2c0456d273c8df1a0b754168362,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 510, 1023]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0018.png,1,v4_fullplant_classical_pixel_v2,0.057012247714335,0.01886608015640274,0.07587832787073774,0.3309127584467978,709.9479241807462,397.3089091096912,658.6683670934412,0.0,13,536,1049,RGB,0,0.0,0.9239175811068703,0.9992705570291777,1.4320212602615356,0.0,0.06857556059160305,0.044921875,0.655071203391673,4,0.5617918058206107,0,140.2277850667939,white_removed_candidate,8.846012
v4_legacy_0019,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\33-33.jpg,33-33.jpg,images\val\stagev3_0019.png,legacy_v3::stage_archive::leaf1_to_2::single::33-33,legacy_v3,legacy_v3,,legacy,,,0.0300385405066815,0103043060202020,,stagev3_0019,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0019.png,images\train\v4_legacy_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0019.jpg,8cc8e74f5c560ba2fbef83336974d197d5c0061178db430560b992f055bd082b,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 449, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0019.png,1,v4_fullplant_classical_pixel_v2,0.03732904718819599,0.017749947800668152,0.056581900751670376,0.4754996212783313,721.7938871592291,72.98606316326854,797.7706809279872,0.0024359688195991092,11,471,1046,RGB,0,0.0,0.9425392316017316,0.9980842911877394,1.0099231004714966,0.0,0.052818925865800864,0.016309862012987012,0.3087882183448055,4,0.40394176136363635,0,88.32300121753246,white_removed_candidate,8.003155
v4_legacy_0020,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\1到2\9-9.jpg,9-9.jpg,images\train\stagev3_0020.png,legacy_v3::stage_archive::leaf1_to_2::single::9-9,legacy_v3,legacy_v3,,legacy,,,0.0499695212977707,456c301050101818,,stagev3_0020,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,leaf1_to_2,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0020.png,images\train\v4_legacy_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0020.jpg,ce91cc6de5c73dcbd98e7fe8546725984bf9eabc7a5470985539451c80551a19,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 628, 1024]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0020.png,1,v4_fullplant_classical_pixel_v2,0.04854510847929936,0.007439291401273885,0.056463350915605094,0.15324492280094817,826.7384359394134,258.86357655290004,859.4761867984299,0.05281679189888535,16,660,1056,RGB,0,0.0,0.94296875,0.9998091238786028,0.6185667514801025,0.0,0.053997802734375,0.033001708984375,0.6111676274443314,9,0.40438232421875,0,117.6251220703125,white_removed_candidate,8.88546
v4_legacy_0021,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(1).png,062500003(1).png,images\train\stagev3_0021.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0334308593418409,0e0f1f1c18180c18,,stagev3_0021,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0021.png,images\train\v4_legacy_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0021.jpg,23e580dfa3bb87d875c85820348280ec05369561d00ac10fb5cc78a8cbe0003c,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 599, 1475]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0021.png,1,v4_fullplant_classical_pixel_v2,0.04439829093687219,0.013892080020372939,0.06002546617243428,0.3128967292935988,651.6986886019074,227.9919047297935,835.5186500533446,0.9847834045149482,15,629,1505,RGB,0,0.0,0.9369341413551402,1.0,0.0,0.0,0.06098495911214953,0.022953782126168224,0.376384316073032,6,0.07845356308411215,0,343.8108206775701,white_removed_candidate,8.242539
v4_legacy_0022,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(2).png,062500003(2).png,images\train\stagev3_0022.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0207358172626848,300d03030303071c,,stagev3_0022,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0022.png,images\train\v4_legacy_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0022.jpg,da5dbb6533ab4da543066e1641ce74a47a8ab5fd69dd4b9c9692944a75d08c19,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 436, 1127]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0022.png,1,v4_fullplant_classical_pixel_v2,0.018031145445812947,0.004159781184113055,0.022353736069617318,0.23069977426636568,325.55575084359174,233.53048599567106,427.9714634583439,0.9851024327784891,11,458,1149,RGB,0,0.0,0.9765720741421569,1.0,0.0,0.0,0.02274816176470588,0.009698606004901961,0.42634680134680136,2,0.05025467218137255,0,62.77703737745098,white_removed_candidate,8.503496
v4_legacy_0023,train,legacy_v3_development,,D:\kp\adaptive_keypoint_discovery_reboot\experiment\stage_source_extracted\叶龄-秧苗30张\小于1，立针\062500003(4).png,062500003(4).png,images\train\stagev3_0023.png,legacy_v3::stage_archive::lt1_needle::scanner_crop::062500003,legacy_v3,legacy_v3,,legacy,,,0.0525487245928588,0f1c303070303030,,stagev3_0023,0,0,0,0,B_mixed_background_standardized,shoot_only_standardization_mixed_background,legacy_v3_development_train_only,lt1_needle,archive_folder,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\train\v4_legacy_0023.png,images\train\v4_legacy_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\train\v4_legacy_0023.jpg,2bd49cac4bc166579f60f7eb766cdacdf15a6420b56ecb4f922b323dccdb2b56,legacy_v3_previously_reviewed,legacy_v3_metadata_status_preserved,V3 val/test were previously viewed and are therefore training/development only in V4,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 337, 1491]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\train\v4_legacy_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\train\v4_legacy_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\train\v4_legacy_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\train\v4_legacy_0023.png,1,v4_fullplant_classical_pixel_v2,0.06396041929121714,0.04813649453595958,0.11260640002229003,0.7525981703901923,598.9486350369666,82.4131018622879,677.7964923479252,0.9695290251916758,8,353,1507,RGB,0,0.0,0.8815755208333333,1.0,0.0,0.0,0.11560872395833334,0.038916015625,0.336618330282979,11,0.25979817708333336,0,566.8984700520833,white_removed_candidate,7.987218
