dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,data_role,stage_label,stage_label_source,manual_quality_review,manual_stage_review,manual_note,source_recovery_status
v4_val_0022,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,9.0,vertical,"[739, 743, 790, 1158]","[4265, 4283, 4909, 7122]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0023,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,2.0,horizontal,"[72, 209, 633, 232]","[196, 1157, 4034, 1488]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0024,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,5.0,horizontal,"[101, 393, 586, 432]","[402, 2229, 3720, 2721]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0025,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,13.0,horizontal,"[72, 1150, 640, 1173]","[193, 6803, 4079, 7134]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0026,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,12.0,horizontal,"[68, 1019, 660, 1070]","[159, 5944, 4209, 6588]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0027,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,4.0,horizontal,"[123, 280, 577, 336]","[547, 1495, 3653, 2201]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0028,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,3.0,vertical,"[728, 224, 742, 450]","[4272, 1248, 4548, 2795]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0029,val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,12.0,horizontal,"[79, 1159, 545, 1218]","[278, 6758, 3466, 7502]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0030,val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,10.0,horizontal,"[75, 959, 544, 994]","[253, 5637, 3461, 6079]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0031,val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,2.0,horizontal,"[141, 191, 545, 222]","[676, 1043, 3440, 1435]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0032,val,val,src_0349,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,3.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0515\3.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0515,0515,传感器a1-b4 苗,4.0,horizontal,"[62, 369, 635, 421]","[131, 2042, 4051, 2698]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0033,val,val,src_0614,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,062500018.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,1.0,horizontal,"[47, 222, 504, 368]","[90, 850, 3216, 2690]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0034,val,val,src_0614,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,062500018.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,4.0,horizontal,"[120, 872, 497, 930]","[561, 5039, 3140, 5771]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0035,val,val,src_0614,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,062500018.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,3.0,horizontal,"[163, 708, 454, 742]","[855, 4135, 2846, 4564]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0036,val,val,src_0614,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,062500018.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500018.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,5.0,horizontal,"[139, 1026, 517, 1091]","[675, 5940, 3261, 6760]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0037,val,val,src_0560,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,100055.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,10.0,horizontal,"[77, 1023, 623, 1067]","[232, 5992, 3968, 6547]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0038,val,val,src_0560,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,100055.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,5.0,horizontal,"[144, 537, 622, 587]","[663, 3056, 3933, 3687]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0039,val,val,src_0560,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,100055.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,4.0,horizontal,"[64, 434, 704, 485]","[115, 2435, 4493, 3078]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_val_0040,val,val,src_0560,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,100055.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100055.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,11.0,horizontal,"[116, 1157, 600, 1199]","[492, 6802, 3804, 7332]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0001,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,5.0,horizontal,"[196, 527, 732, 573]","[950, 3009, 4618, 3590]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0002,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,9.0,horizontal,"[327, 871, 734, 914]","[1791, 5083, 4575, 5626]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0003,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,4.0,horizontal,"[248, 434, 738, 471]","[1282, 2481, 4634, 2948]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0004,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,3.0,horizontal,"[182, 289, 727, 329]","[863, 1601, 4591, 2106]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0005,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,10.0,horizontal,"[194, 1003, 725, 1040]","[940, 5895, 4574, 6362]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0006,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,6.0,horizontal,"[228, 630, 699, 687]","[1170, 3591, 4392, 4310]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0007,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,7.0,horizontal,"[149, 744, 726, 798]","[651, 4285, 4599, 4966]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0008,train,train_new,src_0004,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,test00038.tif,..秧苗素质-扫描系统采集\0417 土\0507\test00038.tif,scanner_directory::..秧苗素质-扫描系统采集\0417 土\0507,0507,0417 土,11.0,horizontal,"[321, 1107, 703, 1172]","[1765, 6426, 4379, 7246]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0009,train,train_new,src_0473,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0516\100049.tif,100049.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0516\100049.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a3-13-土-0417\0516,0516,传感器a1-b4 苗,1.0,horizontal,"[201, 215, 666, 254]","[1010, 1161, 4192, 1653]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0010,train,train_new,src_0593,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,0514B400007.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0514,0514,传感器a1-b4 苗,6.0,horizontal,"[121, 803, 792, 871]","[444, 4593, 5034, 5450]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0011,train,train_new,src_0593,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,0514B400007.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0514,0514,传感器a1-b4 苗,8.0,horizontal,"[68, 997, 758, 1066]","[118, 5753, 4838, 6623]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0012,train,train_new,src_0593,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,0514B400007.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0514,0514,传感器a1-b4 苗,9.0,horizontal,"[74, 1129, 691, 1189]","[184, 6575, 4406, 7332]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0013,train,train_new,src_0593,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,0514B400007.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0514\0514B400007.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0514,0514,传感器a1-b4 苗,5.0,horizontal,"[122, 674, 664, 727]","[504, 3868, 4212, 4537]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0014,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,17.0,horizontal,"[111, 1281, 306, 1309]","[581, 7589, 1920, 7950]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0015,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,2.0,horizontal,"[483, 336, 783, 370]","[2771, 1903, 4824, 2332]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0016,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,10.0,horizontal,"[435, 892, 731, 937]","[2485, 5202, 4510, 5770]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0017,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,3.0,horizontal,"[37, 449, 366, 489]","[83, 2561, 2334, 3066]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0018,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,7.0,horizontal,"[428, 723, 718, 803]","[2445, 4073, 4429, 5082]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0019,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,1.0,horizontal,"[105, 271, 327, 360]","[536, 1332, 2055, 2454]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0020,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,4.0,horizontal,"[106, 512, 203, 545]","[551, 2962, 1302, 3379]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0021,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,18.0,horizontal,"[428, 1289, 541, 1317]","[2483, 7637, 3330, 7998]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0022,train,train_new,src_0635,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,062500007.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6\062500007.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.8-5.6,9.8-5.6,扫描仪9.5,8.0,horizontal,"[67, 726, 319, 751]","[296, 4259, 2020, 4602]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0023,train,train_new,src_0539,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0512\100108.tif,100108.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0512\100108.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0512,0512,传感器a1-b4 苗,2.0,horizontal,"[47, 376, 144, 401]","[198, 2159, 948, 2502]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0024,train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,4.0,horizontal,"[160, 648, 782, 708]","[698, 3689, 4954, 4446]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0025,train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,5.0,horizontal,"[300, 790, 779, 854]","[1598, 4528, 4876, 5335]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0026,train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,8.0,horizontal,"[199, 1125, 749, 1189]","[963, 6538, 4725, 7345]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0027,train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,3.0,horizontal,"[360, 492, 772, 561]","[1986, 2723, 4806, 3594]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0028,train,train_new,src_0605,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,100079.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0517\100079.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0517,0517,传感器a1-b4 苗,1.0,horizontal,"[91, 180, 726, 273]","[279, 773, 4623, 1945]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
